1380,D04,2,D042,Carcinoma In Situ de la Piel de la Oreja y del Conducto Auditivo Externo
1381,D04,3,D043,Carcinoma In Situ de la Piel de otras partes y de las no Especificadas de la Cara
1382,D04,4,D044,Carcinoma In Situ de la Piel del Cuero Cabelludo y Cuello
1383,D04,5,D045,Carcinoma In Situ de la Piel del Tronco
1384,D04,6,D046,"Carcinoma In Situ de la Piel del Miembro Superior, Incluido el Hombro"
1385,D04,7,D047,"Carcinoma In Situ de la Piel del Miembro Inferior, Incluida la Cadera"
1386,D04,8,D048,Carcinoma In Situ de la Piel de otros Sitios Especificados
1387,D04,9,D049,"Carcinoma In Situ de la Piel, Sitio no Especificado"
1388,D05,0,D050,Carcinoma In Situ Lobular
1389,D05,1,D051,Carcinoma In Situ Intracanalicular
1390,D05,7,D057,Otros Carcinomas In Situ de la Mama
1391,D05,9,D059,"Carcinoma In Situ de la Mama, parte no Especificada"
1392,D06,0,D060,Carcinoma In Situ del Endocervix / Neoplasia Intraepitelial Cervical Grado 3 (Nic 3)
1393,D06,1,D061,Carcinoma In Situ del Exocervix / Neoplasia Intraepitelial Cervical Grado 3 (Nic 3)
1394,D06,7,D067,Carcinoma In Situ de otras partes Especificadas del Cuello del Utero
1395,D06,9,D069,Carcinoma In Situ del Cuello del Utero parte no Especificada / Neoplasia Intraepitelial
1396,D07,0,D070,Carcinoma In Situ del Endometrio
1397,D07,1,D071,Carcinoma In Situ de la Vulva
1398,D07,2,D072,Carcinoma In Situ de la Vagina
1399,D07,3,D073,Carcinoma In Situ de otros Sitios de Organos Genitales Femeninos y de los no Especificad
1400,D07,4,D074,Carcinoma In Situ del Pene
1401,D07,5,D075,Carcinoma In Situ de la Prostata
1402,D07,6,D076,Carcinoma In Situ de otros Organos Genitales Masculinos y de los no Especificados
1403,D09,0,D090,Carcinoma In Situ de la Vejiga
1404,D09,1,D091,Carcinoma In Situ de otros Organos Urinarios y de los no Especificados
1405,D09,2,D092,Carcinoma In Situ del Ojo
1406,D09,3,D093,Carcinoma In Situ de la Glandula Tiroides y de otras Glandulas Endocrinas
1407,D09,7,D097,Carcinoma In Situ de otros Sitios Especificados
1408,D09,9,D099,"Carcinoma In Situ, Sitio no Especificado"
1409,D10,0,D100,Tumor Benigno del Labio
1410,D10,1,D101,Tumor Benigno de la Lengua
1411,D10,2,D102,Tumor Benigno del Piso de la Boca
1412,D10,3,D103,Tumor Benigno de otras partes y de las no Especificadas de la Boca
1413,D10,4,D104,Tumor Benigno de la Amigdala
1414,D10,5,D105,Tumor Benigno de otras partes de la Orofaringe
1415,D10,6,D106,Tumor Benigno de la Nasofaringe
1416,D10,7,D107,Tumor Benigno de la Hipofaringe
1417,D10,9,D109,"Tumor Benigno de la Faringe, parte no Especificada"
1418,D11,0,D110,Tumor Benigno de la Glandula Parotida
1419,D11,7,D117,Tumor Benigno de otras Glandulas Salivales Mayores Especificadas
1420,D11,9,D119,"Tumor Benigno de la Glandula Salival Mayor, sin otra Especificacion"
1421,D12,0,D120,Tumor Benigno del Ciego
1422,D12,1,D121,Tumor Benigno del Apendice
1423,D12,2,D122,Tumor Benigno del Colon Ascendente
1424,D12,3,D123,Tumor Benigno del Colon Transverso
1425,D12,4,D124,Tumor Benigno del Colon descendente
1426,D12,5,D125,Tumor Benigno del Colon Sigmoide
1427,D12,6,D126,"Tumor Benigno del Colon, parte no Especificada"
1428,D12,7,D127,Tumor Benigno de la Union Rectosigmoidea
1429,D12,8,D128,Tumor Benigno del Recto
1430,D12,9,D129,Tumor Benigno del Conducto Anal y del Ano
1431,D13,0,D130,Tumor Benigno del Esofago
1432,D13,1,D131,Tumor Benigno del Estomago
1433,D13,2,D132,Tumor Benigno del duodeno
1434,D13,3,D133,Tumor Benigno de otras partes y de las no Especificadas del Intestino delgado
1435,D13,4,D134,Tumor Benigno del Higado
1436,D13,5,D135,Tumor Benigno de las Vias Biliares Extrahepaticas
1437,D13,6,D136,Tumor Benigno del Pancreas
1438,D13,7,D137,Tumor Benigno del Pancreas Endocrino
1439,D13,9,D139,Tumor Benigno de Sitios Mal definidos del Sistema digestivo
1440,D14,0,D140,"Tumor Benigno del Oido Medio, de la Cavidad Nasal y de los Senos Paranasales"
1441,D14,1,D141,Tumor Benigno de la Laringe
1442,D14,2,D142,Tumor Benigno de la Traquea
1443,D14,3,D143,Tumor Benigno de los Bronquios y del Pulmon
1444,D14,4,D144,"Tumor Benigno del Sistema Respiratorio, Sitio no Especificado"
1445,D15,0,D150,Tumor Benigno del Timo
1446,D15,1,D151,Tumor Benigno del Corazon
1447,D15,2,D152,Tumor Benigno del Mediastino
1448,D15,7,D157,Tumor Benigno de otros Organos Intratoracicos Especificados
1449,D15,9,D159,Tumor Benigno de Organo Intratoracico no Especificado
1450,D16,0,D160,Tumor Benigno del Omoplato y Huesos Largos del Miembro Superior
1451,D16,1,D161,Tumor Benigno de los Huesos Cortos del Miembro Superior
1452,D16,2,D162,Tumor Benigno de los Huesos Largos del Miembro Inferior
1453,D16,3,D163,Tumor Benigno de los Huesos Cortos del Miembro Inferior
1454,D16,4,D164,Tumor Benigno de los Huesos del Craneo y de la Cara
1455,D16,5,D165,Tumor Benigno del Maxilar Inferior
1456,D16,6,D166,Tumor Benigno de la Columna Vertebral
1457,D16,7,D167,"Tumor Benigno de las Costillas, Esternon y Clavicula"
1458,D16,8,D168,"Tumor Benigno de los Huesos Pelvicos, Sacro y Coccix"
1459,D16,9,D169,"Tumor Benigno del Hueso y del Cartilago Articular, Sitio no Especificado"
1460,D17,0,D170,"Tumor Benigno Lipomatoso de Piel y de Tejido Subcutaneo de Cabeza, Cara y Cuello"
1461,D17,1,D171,Tumor Benigno Lipomatoso de Piel y de Tejido Subcutaneo del Tronco
1462,D17,2,D172,Tumor Benigno Lipomatoso de Piel y de Tejido Subcutaneo de Miembros
1463,D17,3,D173,Tumor Benigno Lipomatoso de Piel y de Tejido Subcutaneo de otros Sitios y de los no Espe
1464,D17,4,D174,Tumor Benigno Lipomatoso de los Organos Intratoracicos
1465,D17,5,D175,Tumor Benigno Lipomatoso de los Organos Intraabdominales
1466,D17,6,D176,Tumor Benigno Lipomatoso del Cordon Espermatico
1467,D17,7,D177,Tumor Benigno Lipomatoso de otros Sitios Especificados
1468,D17,9,D179,"Tumor Benigno Lipomatoso, de Sitio no Especificado"
1469,D18,0,D180,"Hemangioma, de Cualquier Sitio"
1470,D18,1,D181,"Linfangioma, de Cualquier Sitio"
1471,D19,0,D190,Tumor Benigno del Tejido Mesotelial de la Pleura
1472,D19,1,D191,Tumor Benigno del Tejido Mesotelial del Peritoneo
1473,D19,7,D197,Tumor Benigno del Tejido Mesotelial de otros Sitios Especificados
1474,D19,9,D199,"Tumor Benigno del Tejido Mesotelial, de Sitio no Especificado"
1475,D20,0,D200,Tumor Benigno del Retroperitoneo
1476,D20,1,D201,Tumor Benigno del Peritoneo
1477,D21,0,D210,"Tumor Benigno del Tejido Conjuntivo y de otros Tejidos Blandos de Cabeza, Cara y Cuello"
1478,D21,1,D211,"Tumor Benigno del Tejido Conjuntivo y de otros Tejidos Blandos del Miembro Superior, Inc"
1479,D21,2,D212,"Tumor Benigno del Tejido Conjuntivo y de otros Tejidos Blandos del Miembro Inferior, Inc"
1480,D21,3,D213,Tumor Benigno del Tejido Conjuntivo y de otros Tejidos Blandos del Torax
1481,D21,4,D214,Tumor Benigno del Tejido Conjuntivo y otros Tejidos Blandos del Abdomen
1482,D21,5,D215,Tumor Benigno del Tejido Conjuntivo y otros Tejidos Blandos de la Pelvis
1483,D21,6,D216,"Tumor Benigno del Tejido Conjuntivo y otros Tejidos Blandos del Tronco, sin otra Especif"
1484,D21,9,D219,"Tumor Benigno del Tejido Conjuntivo y otros Tejidos Blandos, de Sitio no Especificado"
1485,D22,0,D220,Nevo Melanocitico del Labio
1486,D22,1,D221,"Nevo Melanocitico del Parpado, Incluida la Comisura Palpebral"
1487,D22,2,D222,Nevo Melanocitico de la Oreja y del Conducto Auditivo Externo
1488,D22,3,D223,Nevo Melanocitico de otras partes y de las no Especificadas de la Cara
1489,D22,4,D224,Nevo Melanocitico del Cuero Cabelludo y del Cuello
1490,D22,5,D225,Nevo Melanocitico del Tronco
1491,D22,6,D226,"Nevo Melanocitico del Miembro Superior, Incluido el Hombro"
1492,D22,7,D227,"Nevo Melanocitico del Miembro Inferior, Incluida la Cadera"
1493,D22,9,D229,"Nevo Melanocitico, Sitio no Especificado"
1494,D23,0,D230,Tumor Benigno de la Piel del Labio
1495,D23,1,D231,"Tumor Benigno de la Piel del Parpado, Incluida la Comisura Palpebral"
1496,D23,2,D232,Tumor Benigno de la Piel de la Oreja y del Conducto Auditivo Externo
1497,D23,3,D233,Tumor Benigno de la Piel de otras partes y de las no Especificadas de la Cara
1498,D23,4,D234,Tumor Benigno de la Piel del Cuero Cabelludo y del Cuello
1499,D23,5,D235,Tumor Benigno de la Piel del Tronco
1500,D23,6,D236,"Tumor Benigno de la Piel del Miembro Superior, Incluido el Hombro"
1501,D23,7,D237,"Tumor Benigno de la Piel del Miembro Inferior, Incluida la Cadera"
1502,D23,9,D239,"Tumor Benigno de la Piel, Sitio no Especificado"
1503,D24,X,D24X,Tumor Benigno de la Mama
1504,D25,0,D250,Leiomioma Submucoso del Utero
1505,D25,1,D251,Leiomioma Intramural del Utero
1506,D25,2,D252,Leiomioma Subseroso del Utero
1507,D25,9,D259,"Leiomioma del Utero, sin otra Especificacion"
1508,D26,0,D260,Tumor Benigno del Cuello del Utero
1509,D26,1,D261,Tumor Benigno del Cuerpo del Utero
1510,D26,7,D267,Tumor Benigno de otras partes Especificadas del Utero
1511,D26,9,D269,"Tumor Benigno del Utero, parte no Especificada"
1512,D27,X,D27X,Tumor Benigno del Ovario
1513,D28,0,D280,Tumor Benigno de la Vulva
1514,D28,1,D281,Tumor Benigno de la Vagina
1515,D28,2,D282,Tumor Benigno de la Trompa de Falopio y de los Ligamentos Uterinos
1516,D28,7,D287,Tumor Benigno de otros Sitios Especificados de los Organos Genitales Femeninos
1517,D28,9,D289,"Tumor Benigno de Organo Genital Femenino, Sitio no Especificado"
1518,D29,0,D290,Tumor Benigno del Pene
1519,D29,1,D291,Tumor Benigno de la Prostata
1520,D29,2,D292,Tumor Benigno de los Testiculos
1521,D29,3,D293,Tumor Benigno del Epididimo
1522,D29,4,D294,Tumor Benigno del Escroto
1523,D29,7,D297,Tumor Benigno de otros Organos Genitales Masculinos
1524,D29,9,D299,"Tumor Benigno de Organo Genital Masculino, Sitio no Especificado"
1525,D30,0,D300,Tumor Benigno del Rinon
1526,D30,1,D301,Tumor Benigno de la Pelvis Renal
1527,D30,2,D302,Tumor Benigno del Ureter
1528,D30,3,D303,Tumor Benigno de la Vejiga
1529,D30,4,D304,Tumor Benigno de la Uretra
1530,D30,7,D307,Tumor Benigno de otros Organos Urinarios
1531,D30,9,D309,Tumor Benigno de Organo Urinario no Especificado
1532,D31,0,D310,Tumor Benigno de la Conjuntiva
1533,D31,1,D311,Tumor Benigno de la Cornea
1534,D31,2,D312,Tumor Benigno de la Retina
1535,D31,3,D313,Tumor Benigno de la Coroides
1536,D31,4,D314,Tumor Benigno del Cuerpo Ciliar
1537,D31,5,D315,Tumor Benigno de las Glandulas y de los Conductos Lagrimales
1538,D31,6,D316,"Tumor Benigno de la Orbita, parte no Especificada"
1539,D31,9,D319,"Tumor Benigno del Ojo, parte no Especificada"
1540,D32,0,D320,Tumor Benigno de las Meninges Cerebrales
1541,D32,1,D321,Tumor Benigno de las Meninges Raquideas
1542,D32,9,D329,"Tumor Benigno de las Meninges, parte no Especificada"
1543,D33,0,D330,"Tumor Benigno del Encefalo, Supratentorial"
1544,D33,1,D331,"Tumor Benigno del Encefalo, Infratentorial"
1545,D33,2,D332,"Tumor Benigno del Encefalo, parte no Especificada"
1546,D33,3,D333,Tumor Benigno de los Nervios Craneales
1547,D33,4,D334,Tumor Benigno de la Medula Espinal
1548,D33,7,D337,Tumor Benigno de otras partes Especificadas del Sistema Nervioso Central
1549,D33,9,D339,"Tumor Benigno del Sistema Nervioso Central, Sitio no Especificado"
1550,D34,X,D34X,Tumor Benigno de la Glandula Tiroides
1551,D35,0,D350,Tumor Benigno de la Glandula Suprarrenal
1552,D35,1,D351,Tumor Benigno de la Glandula Paratiroides
1553,D35,2,D352,Tumor Benigno de la Hipofisis
1554,D35,3,D353,Tumor Benigno del Conducto Craneofaringeo
1555,D35,4,D354,Tumor Benigno de la Glandula Pineal
1556,D35,5,D355,Tumor Benigno del Cuerpo Carotideo
1557,D35,6,D356,Tumor Benigno del Cuerpo Aortico y de otros Cuerpos Cromafines
1558,D35,7,D357,Tumor Benigno de otras Glandulas Endocrinas Especificadas
1559,D35,8,D358,Tumor Benigno Pluriglandular
1560,D35,9,D359,Tumor Benigno de Glandula Endocrina no Especificada
1561,D36,0,D360,Tumor Benigno de los Ganglios Linfaticos
1562,D36,1,D361,Tumor Benigno de los Nervios Perifericos y del Sistema Nervioso Autonomo
1563,D36,7,D367,Tumor Benigno de otros Sitios Especificados
1564,D36,9,D369,Tumor Benigno de Sitio no Especificado
1565,D37,0,D370,"Tumor de Comportamiento Incierto o desconocido del Labio, de la Cavidad Bucal y de la Fa"
1566,D37,1,D371,Tumor de Comportamiento Incierto o desconocido del Estomago
1567,D37,2,D372,Tumor de Comportamiento Incierto o desconocido del Intestino delgado
1568,D37,3,D373,Tumor de Comportamiento Incierto o desconocido del Apendice
1569,D37,4,D374,Tumor de Comportamiento Incierto o desconocido del Colon
1570,D37,5,D375,Tumor de Comportamiento Incierto o desconocido del Recto
1571,D37,6,D376,"Tumor de Comportamiento Incierto o desconocido del Higado, de la Vesicula Biliar y del C"
1572,D37,7,D377,Tumor de Comportamiento Incierto o desconocido de otros Organos digestivos Especificados
1573,D37,9,D379,"Tumor de Comportamiento Incierto o desconocido de Organos digestivos, Sitio no Especific"
1574,D38,0,D380,Tumor de Comportamiento Incierto o desconocido de Laringe
1575,D38,1,D381,"Tumor de Comportamiento Incierto o desconocido de la Traquea, de los Bronquios y del Pul"
1576,D38,2,D382,Tumor de Comportamiento Incierto o desconocido de la Pleura
1577,D38,3,D383,Tumor de Comportamiento Incierto o desconocido del Mediastino
1578,D38,4,D384,Tumor de Comportamiento Incierto o desconocido del Timo
1579,D38,5,D385,Tumor de Comportamiento Incierto o desconocido de otros Organos Respiratorios y del Oido
1580,D38,6,D386,"Tumor de Comportamiento Incierto o desconocido de Organos Respiratorios, Sitio no Especi"
1581,D39,0,D390,Tumor de Comportamiento Incierto o desconocido del Utero
1582,D39,1,D391,Tumor de Comportamiento Incierto o desconocido del Ovario
1583,D39,2,D392,Tumor de Comportamiento Incierto o desconocido de la Placenta
1584,D39,7,D397,Tumor de Comportamiento Incierto o desconocido de otros Organos Genitales Femeninos
1585,D39,9,D399,Tumor de Comportamiento Incierto o desconocido de Organo Genital Femenino no Especificad
1586,D40,0,D400,Tumor de Comportamiento Incierto o desconocido de la Prostata
1587,D40,1,D401,Tumor de Comportamiento Incierto o desconocido del Testiculo
1588,D40,7,D407,Tumor de Comportamiento Incierto o desconocido de otros Organos Genitales Masculinos
1589,D40,9,D409,Tumor de Comportamiento Incierto o desconocido de Organo Genital Masculino no Especifica
1590,D41,0,D410,Tumor de Comportamiento Incierto o desconocido del Rinon
1591,D41,1,D411,Tumor de Comportamiento Incierto o desconocido de la Pelvis Renal
1592,D41,2,D412,Tumor de Comportamiento Incierto o desconocido del Ureter
1593,D41,3,D413,Tumor de Comportamiento Incierto o desconocido de la Uretra
1594,D41,4,D414,Tumor de Comportamiento Incierto o desconocido de la Vejiga
1595,D41,7,D417,Tumor de Comportamiento Incierto o desconocido de otros Organos Urinarios
1596,D41,9,D419,Tumor de Comportamiento Incierto o desconocido de Organo Urinario no Especificado
1597,D42,0,D420,Tumor de Comportamiento Incierto o desconocido de las Meninges Cerebrales
1598,D42,1,D421,Tumor de Comportamiento Incierto o desconocido de las Meninges Raquideas
1599,D42,9,D429,"Tumor de Comportamiento Incierto o desconocido de las Meninges, parte no Especificada"
1600,D43,0,D430,"Tumor de Comportamiento Incierto o desconocido del Encefalo, Supratentorial"
1601,D43,1,D431,"Tumor de Comportamiento Incierto o desconocido del Encefalo, Infratentorial"
1602,D43,2,D432,"Tumor de Comportamiento Incierto o desconocido del Encefalo, parte no Especificada"
1603,D43,3,D433,Tumor de Comportamiento Incierto o desconocido de los Nervios Craneales
1604,D43,4,D434,Tumor de Comportamiento Incierto o desconocido de la Medula Espinal
1605,D43,7,D437,Tumor de Comportamiento Incierto o desconocido de otras partes Especificadas del Sistema
1606,D43,9,D439,"Tumor de Comportamiento Incierto o desconocido del Sistema Nervioso Central, Sitio no Es"
1607,D44,0,D440,Tumor de Comportamiento Incierto o desconocido de la Glandula Tiroides
1608,D44,1,D441,Tumor de Comportamiento Incierto o desconocido de la Glandula Suprarrenal
1609,D44,2,D442,Tumor de Comportamiento Incierto o desconocido de la Glandula Paratiroides
1610,D44,3,D443,Tumor de Comportamiento Incierto o desconocido de la Glandula Hipofisis
1611,D44,4,D444,Tumor de Comportamiento Incierto o desconocido del Conducto Craneofaringeo
1612,D44,5,D445,Tumor de Comportamiento Incierto o desconocido de la Glandula Pineal
1613,D44,6,D446,Tumor de Comportamiento Incierto o desconocido del Cuerpo Carotideo
1614,D44,7,D447,Tumor de Comportamiento Incierto o desconocido del Cuerpo Aortico y otros Cuerpos Cromaf
1615,D44,8,D448,Tumor de Comportamiento Incierto o desconocido con Afectacion Pluriglandular
1616,D44,9,D449,Tumor de Comportamiento Incierto o desconocido de Glandula Endocrina no Especificada
1617,D45,X,D45X,Policitemia Vera
1618,D46,0,D460,"Anemia Refractaria sin anillos de Sideroblastos, asi descrita"
1619,D46,1,D461,Anemia Refractaria con anillos de Sideroblastos
1620,D46,2,D462,Anemia Refractaria con Exceso de Blastos
1621,D46,3,D463,Anemia Refractaria con Exceso de Blastos con Transformacion
1622,D46,4,D464,"Anemia Refractaria, sin otra Especificacion"
1623,D46,7,D467,Otros Sindromes Mielodisplasicos
1624,D46,9,D469,"Sindrome Mielodisplasico, sin otra Especificacion"
1625,D46,5,D465,Anemia refractaria con displasia multilinaje
1626,D46,6,D466,Síndrome mielodisplásico con anomalía cromosómica con del(5q) aislado
1627,D47,0,D470,Tumor de Comportamiento Incierto o desconocido de los Mastocitos e Histiocitos
1628,D47,1,D471,Enfermedad Mieloproliferativa Cronica
1629,D47,2,D472,Gammopatia Monoclonal de relevancia indeterminada (MGUS)
1630,D47,3,D473,Trombocitopenia (Hemorragica) Esencial
1631,D47,7,D477,Otros Tumores Especificados de Comportamiento Incierto o desconocido del Tejido Linfatic
1632,D47,9,D479,"Tumores de Comportamiento Incierto o desconocido del Tejido Linfatico, de los Organos He"
1633,D47,4,D474,Osteomielofibrosis
1634,D48,0,D480,Tumor de Comportamiento Incierto o desconocido del Hueso y Cartilago Articular
1635,D48,1,D481,Tumor de Comportamiento Incierto o desconocido del Tejido Conjuntivo y Otro Tejido Bland
1636,D48,2,D482,Tumor de Comportamiento Incierto o desconocido de los Nervios Perifericos y del Sistema
1637,D48,3,D483,Tumor de Comportamiento Incierto o desconocido del Retroperitoneo
1638,D48,4,D484,Tumor de Comportamiento Incierto o desconocido del Peritoneo
1639,D48,5,D485,Tumor de Comportamiento Incierto o desconocido de la Piel
1640,D48,6,D486,Tumor de Comportamiento Incierto o desconocido de la Mama
1641,D48,7,D487,Tumor de Comportamiento Incierto o desconocido de otros Sitios Especificados
1642,D48,9,D489,"Tumor de Comportamiento Incierto o desconocido, de Sitio no Especificado"
1643,D50,0,D500,Anemia por deficiencia de Hierro Secundaria a Perdida de Sangre (Cronica)
1644,D50,1,D501,Disfagia Sideropenica
1645,D50,8,D508,Otras Anemias por deficiencia de Hierro
1646,D50,9,D509,Anemia por deficiencia de Hierro sin Especificacion
1647,D51,0,D510,Anemia por deficiencia de Vitamina B12 debida a deficiencia del Factor Intrinseco
1648,D51,1,D511,Anemia por deficiencia de Vitamina B12 debida a Mala Absorcion Selectiva de Vitamina B12
1649,D51,2,D512,Deficiencia de Trascobalamina Ii
1650,D51,3,D513,Otras Anemias por deficiencia dietetica de Vitamina B12
1651,D51,8,D518,Otras Anemias por deficiencia de Vitamina B12
1652,D51,9,D519,"Anemia por deficiencia de Vitamina B 12, sin otra Especificacion"
1653,D52,0,D520,Anemia por deficiencia dietetica de Folatos
1654,D52,1,D521,Anemia por deficiencia de Folatos Inducida por drogas
1655,D52,8,D528,Otras Anemias por deficiencia de Folatos
1656,D52,9,D529,"Anemia por deficiencia de Folatos, sin otra Especificaciãn"
1657,D53,0,D530,Anemia por deficiencia de Proteinas
1658,D53,1,D531,"Otras Anemias Megaloblasticas, no Clasificadas en otra parte"
1659,D53,2,D532,Anemia Escorbutica
1660,D53,8,D538,Otras Anemias Nutricionales Especificadas
1661,D53,9,D539,"Anemia Nutricional, no Especificada"
1662,D55,0,D550,Anemia debida a deficiencia de Glucosa-6-Fosfato deshidrogenasa [G6FD]
1663,D55,1,D551,Anemia debida a otros Trastornos del Metabolismo del Glutation
1664,D55,2,D552,Anemia debida a Trastornos de las Enzimas Glucoliticas
1665,D55,3,D553,Anemia debida a Trastornos del Metabolismo de los Nucleotidos
1666,D55,8,D558,Otras Anemias debidas a Trastornos Enzimaticos
1667,D55,9,D559,"Anemia debida a Trastornos Enzimaticos, sin otra Especificacion"
1668,D56,0,D560,Alfa Talasemia
1669,D56,1,D561,Beta Talasemia
1670,D56,2,D562,Delta - Beta Talasemia
1671,D56,3,D563,Rasgo Talasemico
1672,D56,4,D564,Persistencia Hereditaria de la Hemoglobina Fetal [Phhf]
1673,D56,8,D568,Otras Talasemias
1674,D56,9,D569,"Talasemia, no Especificada"
1675,D57,0,D570,Anemia Falciforme con Crisis
1676,D57,1,D571,Anemia Falciforme sin Crisis
1677,D57,2,D572,Trastornos Falciformes Heterocigotos dobles
1678,D57,3,D573,Rasgo drepanocitico
1679,D57,8,D578,Otros Trastornos Falciformes
1680,D58,0,D580,Esferocitosis Hereditaria
1681,D58,1,D581,Eliptocitosis Hereditaria
1682,D58,2,D582,Otras Hemoglobinopatias
1683,D58,8,D588,Otras Anemias Hemoliticas Hereditarias Especificadas
1684,D58,9,D589,"Anemia Hemolitica Hereditaria, sin otra Especificacion"
1685,D59,0,D590,Anemia Hemolitica Autoinmune Inducida por drogas
1686,D59,1,D591,Otras Anemias Hemoliticas Autoinmunes
1687,D59,2,D592,Anemia Hemolitica no Autoinmune Inducida por drogas
1688,D59,3,D593,Sindrome Hemolitico-Uremico
1689,D59,4,D594,Otras Anemias Hemoliticas no Autoinmunes
1690,D59,5,D595,Hemoglobinuria Paroxistica Nocturna [Marchiafava-Micheli]
1691,D59,6,D596,Hemoglobinuria debida a Hemolisis por otras Causas Externas
1692,D59,8,D598,Otras Anemias Hemoliticas Adquiridas
1693,D59,9,D599,"Anemia Hemolitica Adquirida, sin otra Especificacion"
1694,D60,0,D600,"Aplasia Cronica Adquirida, Exclusiva de la Serie Roja"
1695,D60,1,D601,"Aplasia Transitoria Adquirida, Exclusiva de la Serie Roja"
1696,D60,8,D608,"Otras Aplasias Adquiridas, Exclusivas de la Serie Roja"
1697,D60,9,D609,"Aplasia Adquirida, Exclusiva de la Serie Roja, no Especificada"
1698,D61,0,D610,Anemia Aplastica Constitucional
1699,D61,1,D611,Anemia Aplastica Inducida por drogas
1700,D61,2,D612,Anemia Aplastica debida a otros Agentes Externos
1701,D61,3,D613,Anemia Aplastica Idiopatica
1702,D61,8,D618,Otras Anemias Aplasticas Especificadas
1703,D61,9,D619,"Anemia Aplastica, sin otra Especificacion"
1704,D62,X,D62X,Anemia Posthemorragica Aguda
1705,D63,0,D630,Anemia en Enfermedad Neoplasica (C00-d48+)
1706,D63,8,D638,Anemia en otras Enfermedades Cronicas Clasificadas en otra parte
1707,D64,0,D640,Anemia Sideroblastica Hereditaria
1708,D64,1,D641,Anemia Sideroblastica Secundaria a otra Enfermedad
1709,D64,2,D642,"Anemia Sideroblastica Secundaria, debida a Drogas y Toxinas"
1710,D64,3,D643,Otras Anemias Sideroblasticas
1711,D64,4,D644,Anemia diseritropoyetica Congenita
1712,D64,8,D648,Otras Anemias Especificadas
1713,D64,9,D649,Anemia de Tipo no Especificado
1714,D65,X,D65X,Coagulacion Intravascular diseminada [Sindrome de desfibrinacion]
1715,D66,X,D66X,Deficiencia Hereditaria del Factor VIII
1716,D67,X,D67X,Deficiencia Hereditaria del Factor IX
1717,D68,0,D680,Enfermedad de Von Willebrand
1718,D68,1,D681,Deficiencia Hereditaria del Factor XI
1719,D68,2,D682,Deficiencia Hereditaria de otros Factores de la Coagulacion
1720,D68,3,D683,Trastorno Hemorragico debido a Anticoagulantes Circulantes
1721,D68,4,D684,Deficiencia Adquirida de Factores de la Coagulacion
1722,D68,8,D688,Otros defectos Especificados de la Coagulacion
1723,D68,9,D689,"Defecto de la Coagulacion, no Especificado"
1724,D68,5,D685,Trombofilia primaria
1725,D68,6,D686,Otras trombofilias
1726,D69,0,D690,Purpura Alergica
1727,D69,1,D691,Defectos Cualitativos de las Plaquetas
1728,D69,2,D692,Otras Purpuras no Trombocitopenicas
1729,D69,3,D693,Pupura Trombocitopenica Idiopatica
1730,D69,4,D694,Otras Trombocitopenias Primarias
1731,D69,5,D695,Tombocitopenia Secundaria
1732,D69,6,D696,Trombocitopenia no Especificada
1733,D69,8,D698,Otras Afecciones Hemorragicas Especificadas
1734,D69,9,D699,"Afeccion Hemorragica, no Especificada"
1735,D70,X,D70X,Agranulocitosis
1736,D71,X,D71X,Trastornos Funcionales de los Polimorfonucleares Neutrofilos
1737,D72,0,D720,Anomalias Geneticas de los Leucocitos
1738,D72,1,D721,Eosinofilia
1739,D72,8,D728,Otros Trastornos Especificados de los Leucocitos
1740,D72,9,D729,"Trastorno de los Leucocitos, no Especificado"
1741,D73,0,D730,Hipoesplenismo
1742,D73,1,D731,Hiperesplenismo
1743,D73,2,D732,Esplenomegalia Congestiva Cronica
1744,D73,3,D733,Absceso del Bazo
1745,D73,4,D734,Quiste del Bazo
1746,D73,5,D735,Infarto del Bazo
1747,D73,8,D738,Otras Enfermedades del Bazo
1748,D73,9,D739,"Enfermedad del Bazo, no Especificada"
1749,D74,0,D740,Metahemoglobinemia Congenita
1750,D74,8,D748,Otras Metahemoglobinemias
1751,D74,9,D749,"Metahemoglobinemia, no Especificada"
1752,D75,0,D750,Eritrocitosis Familiar
1753,D75,1,D751,Policitemia Secundaria
1754,D75,2,D752,Trombocitosis Esencial
1755,D75,8,D758,Otras Enfermedades Especificadas de la Sangre y de los Organos Hematopoyeticos
1756,D75,9,D759,"Enfermedad de la Sangre y de los Organos Hematopoyeticos, no Especificada"
1757,D76,0,D760,"Histiocitosis de las Celulas de Langerhans, no Clasificada en otra parte"
1758,D76,1,D761,Linfohistiocitosis Hemofagocitica
1759,D76,2,D762,Sindrome Hemofagocitico Asociado a Infeccion
1760,D76,3,D763,Otros Sindromes Histiociticos
1761,D77,X,D77X,Otros Trastornos de la Sangre y de los Organos Hematopoyeticos en Enfermedades C
1762,D80,0,D800,Hipogammaglobulinemia Hereditaria
1763,D80,1,D801,Hipogammaglobulinemia no Familiar
1764,D80,2,D802,Deficiencia Selectiva de Inmunoglobulina a [LGA]
1765,D80,3,D803,Deficiencia Selectiva de Subclases de la Inmunoglobulina G [LGG]
1766,D80,4,D804,Deficiencia Selectiva de Inmunoglobulina M [Igm]
1767,D80,5,D805,Inmunodeficiencia con Incremento de Inmunoglobulina M [LGM]
1768,D80,6,D806,Deficiencia de Anticuerpos con Inmunoglobulinas Casi Normales o con Hiperinmunoglobuline
1769,D80,7,D807,Hipogammaglobulinemia Transitoria de la Infancia
