3615,F172,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, SINDROME DE DEPENDENC",ACTIVO
3616,F173,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, ESTADO DE ABSTINENCIA",ACTIVO
3617,F174,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, ESTADO DE ABSTINENCIA",ACTIVO
3618,F175,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, TRASTORNO PSICOTICO",ACTIVO
3619,F176,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, SINDROME AMNESICO",ACTIVO
3620,F177,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, TRASTORNO PSICOTICO R",ACTIVO
3621,F178,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, OTROS TRASTORNOS MENT",ACTIVO
3622,F179,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL CONSUMO DE TABACO, NO ESPECIFICADO",ACTIVO
3623,F180,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES, INTOXI",ACTIVO
3624,F181,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES, USO NO",ACTIVO
3625,F182,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES, SINDRO",ACTIVO
3626,F183,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES, ESTADO",ACTIVO
3627,F184,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES, ESTADO",ACTIVO
3628,F185,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES, TRASTO",ACTIVO
3629,F186,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES, SINDRO",ACTIVO
3630,F187,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES, TRASTO",ACTIVO
3631,F188,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES, OTROS",ACTIVO
3632,F189,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES, NO ESP",ACTIVO
3633,F190,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE,ACTIVO
3634,F191,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE,ACTIVO
3635,F192,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE,ACTIVO
3636,F193,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE,ACTIVO
3637,F194,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE,ACTIVO
3638,F195,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE,ACTIVO
3639,F196,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE,ACTIVO
3640,F197,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE,ACTIVO
3641,F198,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE,ACTIVO
3642,F199,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE,ACTIVO
3643,F200,ESQUIZOFRENIA PARANOIDE,ACTIVO
3644,F201,ESQUIZOFRENIA HEBEFRENICA,ACTIVO
3645,F202,ESQUIZOFRENIA CATATONICA,ACTIVO
3646,F203,ESQUIZOFRENIA INDIFERENCIADA,ACTIVO
3647,F204,DEPRESION POSTESQUIZOFRENICA,ACTIVO
3648,F205,ESQUIZOFRENIA RESIDUAL,ACTIVO
3649,F206,ESQUIZOFRENIA SIMPLE,ACTIVO
3650,F208,OTRAS ESQUIZOFRENIAS,ACTIVO
3651,F209,ESQUIZOFRENIA NO ESPECIFICADA,ACTIVO
3652,F21X,TRASTORNO ESQUIZOTIPICO,ACTIVO
3653,F220,TRASTORNO DELIRANTE,ACTIVO
3654,F228,OTROS TRASTORNOS DELIRANTES PERSISTENTES,ACTIVO
3655,F229,"TRASTORNO DELIRANTE PERSISTENTE, NO ESPECIFICADO",ACTIVO
3656,F230,"TRASTORNO PSICOTICO AGUDO POLIMORFO, SIN SINTOMAS DE ESQUIZOFRENIA",ACTIVO
3657,F231,"TRASTORNO PSICOTICO AGUDO POLIMORFO, CON SINTOMAS DE ESQUIZOFRENIA",ACTIVO
3658,F232,TRASTORNO PSICOTICO AGUDO DE TIPO ESQUIZOFRENICO,ACTIVO
3659,F233,"OTRO TRASTORNO PSICOTICO AGUDO, CON PREDOMINIO DE IDEAS DELIRANTES",ACTIVO
3660,F238,OTROS TRASTORNOS PSICOTICOS AGUDOS Y TRANSITORIOS,ACTIVO
3661,F239,"TRASTORNO PSICOTICO AGUDO Y TRANSITORIO, NO ESPECIFICADO",ACTIVO
3662,F24X,TRASTORNO DELIRANTE INDUCIDO,ACTIVO
3663,F250,TRASTORNO ESQUIZOAFECTIVO DE TIPO MANIACO,ACTIVO
3664,F251,TRASTORNO ESQUIZOAFECTIVO DE TIPO DEPRESIVO,ACTIVO
3665,F252,TRASTORNO ESQUIZOAFECTIVO DE TIPO MIXTO,ACTIVO
3666,F258,OTROS TRASTORNOS ESQUIZOAFECTIVOS,ACTIVO
3667,F259,"TRASTORNO ESQUIZOAFECTIVO, NO ESPECIFICADO",ACTIVO
3668,F28X,OTROS TRASTORNOS PSICOTICOS NO ORGANICOS,ACTIVO
3669,F29X,"PSICOSIS DE ORIGEN NO ORGANICO, NO ESPECIFICADA",ACTIVO
3670,F300,HIPOMANIA,ACTIVO
3671,F301,MANIA SIN SINTOMAS PSICOTICOS,ACTIVO
3672,F302,MANIA CON SINTOMAS PSICOTICOS,ACTIVO
3673,F308,OTROS EPISODIOS MANIACOS,ACTIVO
3674,F309,EPISODIO MANIACO NO ESPECIFICADO,ACTIVO
3675,F310,"TRASTORNO AFECTIVO BIPOLAR, EPISODIO HIPOMANIACO PRESENTE",ACTIVO
3676,F311,"TRASTORNO AFECTIVO BIPOLAR, EPISODIO MANIACO PRESENTE SIN SINTOMAS PSICOTICOS",ACTIVO
3677,F312,"TRASTORNO AFECTIVO BIPOLAR, EPISODIO MANIACO PRESENTE CON SINTOMAS PSICOTICOS",ACTIVO
3678,F313,"TRASTORNO AFECTIVO BIPOLAR, EPISODIO DEPRESIVO PRESENTE LEVE O MODERADO",ACTIVO
3679,F314,"TRASTORNO AFECTIVO BIPOLAR, EPISODIO DEPRESIVO GRAVE PRESENTE SIN SINTOMAS PSICOTICOS",ACTIVO
3680,F315,"TRASTORNO AFECTIVO BIPOLAR, EPISODIO DEPRESIVO GRAVE PRESENTE CON SINTOMAS PSICOTICOS",ACTIVO
3681,F316,"TRASTORNO AFECTIVO BIPOLAR, EPISODIO MIXTO PRESENTE",ACTIVO
3682,F317,"TRASTORNO AFECTIVO BIPOLAR, ACTUALMENTE EN REMISION",ACTIVO
3683,F318,OTROS TRASTORNOS AFECTIVOS BIPOLARES,ACTIVO
3684,F319,"TRASTORNO AFECTIVO BIPOLAR, NO ESPECIFICADO",ACTIVO
3685,F320,EPISODIO DEPRESIVO LEVE,ACTIVO
3686,F321,EPISODIO DEPRESIVO MODERADO,ACTIVO
3687,F322,EPISODIO DEPRESIVO GRAVE SIN SINTOMAS PSICOTICOS,ACTIVO
3688,F323,EPISODIO DEPRESIVO GRAVE CON SINTOMAS PSICOTICOS,ACTIVO
3689,F328,OTROS EPISODIOS DEPRESIVOS,ACTIVO
3690,F329,"EPISODIO DEPRESIVO, NO ESPECIFICADO",ACTIVO
3691,F330,"TRASTORNO DEPRESIVO RECURRENTE, EPISODIO LEVE PRESENTE",ACTIVO
3692,F331,"TRASTORNO DEPRESIVO RECURRENTE, EPISODIO MODERADO PRESENTE",ACTIVO
3693,F332,"TRASTORNO DEPRESIVO RECURRENTE, EPISODIO DEPRESIVO GRAVE PRESENTE SIN SINTOMAS PSICOTICO",ACTIVO
3694,F333,"TRASTORNO DEPRESIVO RECURRENTE, EPISODIO DEPRESIVO GRAVE PRESENTE, CON SINTOMAS PSICOTIC",ACTIVO
3695,F334,TRASTORNO DEPRESIVO RECURRENTE ACTUALMENTE EN REMISION,ACTIVO
3696,F338,OTROS TRASTORNOS DEPRESIVOS RECURRENTES,ACTIVO
3697,F339,"TRASTORNO DEPRESIVO RECURRENTE, NO ESPECIFICADO",ACTIVO
3698,F340,CICLOTIMIA,ACTIVO
3699,F341,DISTIMIA,ACTIVO
3700,F348,OTROS TRASTORNOS DEL HUMOR [AFECTIVOS] PERSISTENTES,ACTIVO
3701,F349,"TRASTORNO PERSISTENTE DEL HUMOR (AFECTIVO), NO ESPECIFICADO",ACTIVO
3702,F380,"OTROS TRASTORNOS DEL HUMOR [AFECTIVOS], AISLADOS",ACTIVO
3703,F381,"OTROS TRASTORNOS DEL HUMOR [AFECTIVOS], RECURRENTES",ACTIVO
3704,F388,"OTROS TRASTORNOS DEL HUMOR [AFECTIVOS], ESPECIFICADOS",ACTIVO
3705,F39X,TRASTORNO DEL HUMO SIN ESPECIFICACION,ACTIVO
3706,F400,AGORAFOBIA,ACTIVO
3707,F401,FOBIAS SOCIALES,ACTIVO
3708,F402,FOBIAS ESPECIFICAS (AISLADAS),ACTIVO
3709,F408,OTROS TRASTORNOS FOBICOS DE ANSIEDAD,ACTIVO
3710,F409,"TRASTORNO FOBICO DE ANSIEDAD, NO ESPECIFICADO",ACTIVO
3711,F410,TRASTORNO DE PANICO [ANSIEDAD PAROXISTICA EPISODICA],ACTIVO
3712,F411,TRASTORNO DE ANSIEDAD GENERALIZADA,ACTIVO
3713,F412,TRASTORNO MIXTO DE ANSIEDAD Y DEPRESION,ACTIVO
3714,F413,OTROS TRASTORNOS DE ANSIEDAD MIXTOS,ACTIVO
3715,F418,OTROS TRASTORNOS DE ANSIEDAD ESPECIFICADOS,ACTIVO
3716,F419,"TRASTORNO DE ANSIEDAD, NO ESPECIFICADO",ACTIVO
3717,F420,PREDOMINIO DE PENSAMIENTOS O RUMIACIONES OBSESIVAS,ACTIVO
3718,F421,PREDOMINIO DE ACTOS COMPULSIVOS [RITUALES OBSESIVOS],ACTIVO
3719,F422,ACTOS E IDEAS OBSESIVAS MIXTOS,ACTIVO
3720,F428,OTROS TRASTORNOS OBSESIVO - COMPULSIVOS,ACTIVO
3721,F429,"TRASTORNO OBSESIVO - COMPULSIVO, NO ESPECIFICADO",ACTIVO
3722,F430,REACCION A ESTRES AGUDO,ACTIVO
3723,F431,TRASTORNO DE ESTRES POSTRAUMATICO,ACTIVO
3724,F432,TRASTORNOS DE ADAPTACION,ACTIVO
3725,F438,OTRAS REACCIONES AL ESTRES GRAVE,ACTIVO
3726,F439,"REACCION AL ESTRES GRAVE, NO ESPECIFICADA",ACTIVO
3727,F440,AMNESIA DISOCIATIVA,ACTIVO
3728,F441,FUGA DISOCIATIVA,ACTIVO
3729,F442,ESTUPOR DISOCIATIVO,ACTIVO
3730,F443,TRASTORNOS DE TRANCE Y DE POSESION,ACTIVO
3731,F444,TRASTORNOS DISOCIATIVOS DEL MOVIMIENTO,ACTIVO
3732,F445,CONVULSIONES DISOCIATIVAS,ACTIVO
3733,F446,ANESTESIA DISOCIATIVA Y PERDIDA SENSORIAL,ACTIVO
3734,F447,TRASTORNOS DISOCIATIVOS MIXTOS [Y DE CONVERSION],ACTIVO
3735,F448,OTROS TRASTORNOS DISOCIATIVOS [DE CONVERSION],ACTIVO
3736,F449,"TRASTORNO DISOCIATIVO (DE CONVERERSION), NO ESPECIFICADO",ACTIVO
3737,F450,TRASTORNO DE SOMATIZACION,ACTIVO
3738,F451,TRASTORNO SOMATOMORFO INDIFERENCIADO,ACTIVO
3739,F452,TRASTORNO HIPOCONDRIACO,ACTIVO
3740,F453,DISFUNCION AUTONOMICA SOMATOMORFA,ACTIVO
3741,F454,TRASTORNO DE DOLOR PERSISTENTE SOMATOMORFO,ACTIVO
3742,F458,OTROS TRASTORNOS SOMATOMORFOS,ACTIVO
3743,F459,"TRASTORNO SOMATOMORFO, NO ESPECIFICADO",ACTIVO
3744,F480,NEURASTENIA,ACTIVO
3745,F481,SINDROME DE DESPERSONALIZACION Y DESVINCULACION DE LA REALIDAD,ACTIVO
3746,F488,OTROS TRASTORNOS NEUROTICOS ESPECIFICADOS,ACTIVO
3747,F489,"TRASTORNO NEUROTICO, NO ESPECIFICADO",ACTIVO
3748,F500,ANOREXIA NERVIOSA,ACTIVO
3749,F501,ANOREXIA NERVIOSA ATIPICA,ACTIVO
3750,F502,BULIMIA NERVIOSA,ACTIVO
3751,F503,BULIMIA NERVIOSA ATIPICA,ACTIVO
3752,F504,HIPERFAGIA ASOCIADA CON OTRAS ALTERACIONES PSICOLOGICAS,ACTIVO
3753,F505,VOMITOS ASOCIADOS CON OTRAS ALTERACIONES PSICOLOGICAS,ACTIVO
3754,F508,OTROS TRASTORNOS DE LA INGESTION DE ALIMENTOS,ACTIVO
3755,F509,"TRASTORNO DE LA INGESTION DE ALIMENTOS, NO ESPECIFICADO",ACTIVO
3756,F510,INSOMNIO NO ORGANICO,ACTIVO
3757,F511,HIPERSOMNIO NO ORGANICO,ACTIVO
3758,F512,TRASTORNO NO ORGANICO DEL CICLO SUENO - VIGILIA,ACTIVO
3759,F513,SONAMBULISMO,ACTIVO
3760,F514,TERRORES DEL SUENO [TERRORES NOCTURNOS],ACTIVO
3761,F515,PESADILLAS,ACTIVO
3762,F518,OTROS TRASTORNOS NO ORGANCIOS DEL SUENO,ACTIVO
3763,F519,"TRASTORNO NO ORGANICO DE SUENO, NO ESPECIFICADO",ACTIVO
3764,F520,FALTA O PERDIDA DEL DESEO SEXUAL,ACTIVO
3765,F521,AVERSION AL SEXO Y FALTA DE GOCE SEXUAL,ACTIVO
3766,F522,FALLA DE LA RESPUESTA GENITAL,ACTIVO
3767,F523,DISFUNCION ORGASMICA,ACTIVO
3768,F524,EYACULACION PRECOZ,ACTIVO
3769,F525,VAGINISMO NO ORGANICO,ACTIVO
3770,F526,DISPAREUNIA NO ORGANICA,ACTIVO
3771,F527,IMPULSO SEXUAL EXCESIVO,ACTIVO
3772,F528,"OTRAS DISFUNCIONES SEXUALES, NO OCASIONADAS POR TRASTORNO NI POR ENFERMEDAD ORGANICOS",ACTIVO
3773,F529,"DISFUNCION SEXUAL NO OCASIONADA POR TRASTORNO NI POR ENFERMEDAD ORGANICOS, NO ESPECIFICA",ACTIVO
3774,F530,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO LEVES, ASOCIADOS CON EL PUERPERIO, NO CLASIFICA",ACTIVO
3775,F531,"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO GRAVES, ASOCIADOS CON EL PUERPERIO, NO CLASIFIC",ACTIVO
3776,F538,"OTROS TRASTORNOS MENTALES Y DEL COMPORTAMIENTO ASOCIADOS CON EL PUERPERIO, NO CLASIFICAD",ACTIVO
3777,F539,"TRASTORNO MENTAL PUERPERAL, NO ESPECIFICADO",ACTIVO
3778,F54X,FACTORES PSICOLOGICOS Y DEL COMPORTAMIENTO ASOCIADOS CON TRASTORNOS O ENFERMEDAD,ACTIVO
3779,F55X,ABUSO DE SUSTANCIAS QUE NO PRODUCEN DEPENDENCIA,ACTIVO
3780,F59X,SINDROMES DEL COMPORTAMIENTO ASOCIADOS CON ALTERACIONES FISIOLOGICAS Y FACTORES,ACTIVO
3781,F600,TRASTORNO PARANOIDE DE LA PERSONALIDAD,ACTIVO
3782,F601,TRASTORNO ESQUIZOIDE DE LA PERSONALIDAD,ACTIVO
3783,F602,TRASTORNO ASOCIAL DE LA PERSONALIDAD,ACTIVO
3784,F603,TRASTORNO DE LA PERSONALIDAD EMOCIONALMENTE INESTABLE,ACTIVO
3785,F604,TRASTORNO HISTRIONICO DE LA PERSONALIDAD,ACTIVO
3786,F605,TRASTORNO ANANCASTICO DE LA PERSONALIDAD,ACTIVO
3787,F606,"TRASTORNO DE LA PERSONALIDAD ANSIOSA (EVASIVA, ELUSIVA)",ACTIVO
3788,F607,TRASTORNO DE LA PERSONALIDAD DEPENDIENTE,ACTIVO
3789,F608,OTROS TRASTORNOS ESPECIFICOS DE LA PERSONALIDAD,ACTIVO
3790,F609,TRASTORNO DE LA PERSONALIDAD SIN ESPECIFICACION.,ACTIVO
3791,F61X,TRASTORNOS MIXTOS Y OTROS TRASTORNOS DE LA PERSONALIDAD,ACTIVO
3792,F620,CAMBIO PERDURABLE DE LA PERSONALIDAD DESPUES DE UNA EXPERIENCIA CATASTROFICA,ACTIVO
3793,F621,CAMBIO PERDURABLE DE LA PERSONALIDAD CONSECUTIVO A UNA ENFERMEDAD PSIQUIATRICA,ACTIVO
3794,F628,OTROS CAMBIOS PERDURABLES DE LA PERSONALIDAD,ACTIVO
3795,F629,"CAMBIO PERDURABLE DE LA PERSONALIDAD, NO ESPECIFICADO",ACTIVO
3796,F630,JUEGO PATOLOGICO,ACTIVO
3797,F631,PIROMANIA,ACTIVO
3798,F632,HURTO PATOLOGICO [CLEPTOMANIA],ACTIVO
3799,F633,TRICOTILOMANIA,ACTIVO
3800,F638,OTROS TRASTORNOS DE LOS HABITOS Y DE LOS IMPULSOS,ACTIVO
3801,F639,"TRASTORNO DE LOS HABITOS Y DE LOS IMPULSOS, NO ESPECIFICADO",ACTIVO
3802,F640,TRANSEXUALISMO,ACTIVO
3803,F641,TRANSVESTISMO DE ROL DUAL,ACTIVO
3804,F642,TRASTORNO DE LA IDENTIDAD DE GENERO EN LA NINEZ,ACTIVO
3805,F648,OTROS TRASTORNOS DE LA IDENTIDAD DE GENERO,ACTIVO
3806,F649,"TRASTORNO DE LA IDENTIDAD DE GENERO, NO ESPECIFICADO",ACTIVO
3807,F650,FETICHISMO,ACTIVO
3808,F651,TRANSVESTISMO FETICHISTA,ACTIVO
3809,F652,EXHIBICIONISMO,ACTIVO
3810,F653,VOYEURISMO,ACTIVO
3811,F654,PEDOFILIA,ACTIVO
3812,F655,SADOMASOQUISMO,ACTIVO
3813,F656,TRASTORNOS MULTIPLES DE LA PREFERENCIA SEXUAL,ACTIVO
3814,F658,OTROS TRASTORNOS DE LA PREFERENCIA SEXUAL,ACTIVO
3815,F659,"TRASTORNO DE LA PREFERENCIA SEXUAL, NO ESPECIFICADO",ACTIVO
3816,F660,TRASTORNO DE LA MADURACION SEXUAL,ACTIVO
3817,F661,ORIENTACION SEXUAL EGODISTONICA,ACTIVO
3818,F662,TRASTORNO DE LA RELACION SEXUAL,ACTIVO
3819,F668,OTROS TRASTORNOS DEL DESARROLLO PSICOSEXUAL,ACTIVO
3820,F669,"TRASTORNOS DEL DESARROLLO PSICOSEXUAL, NO ESPECIFICADO",ACTIVO
3821,F680,ELABORACION DE SINTOMAS FISICOS POR CAUSAS PSICOLOGICAS,ACTIVO
3822,F681,"PRODUCCION INTENCIONAL O SIMULACION DE SINTOMAS O DE INCAPACIDADES, TANTO FISICAS COMO P",ACTIVO
3823,F688,OTROS TRASTORNOS ESPECIFICADOS DE LA PERSONALIDAD Y DEL COMPORTAMIENTO EN ADULTOS,ACTIVO
3824,F69X,"TRASTORNO DE LA PERSONALIDAD Y DEL COMPORTAMIENTO EN ADULTOS, NO ESPECIFICADO",ACTIVO
3825,F700,"RETRASO MENTAL LEVE, DETERIORO DEL COMPORTAMIENTO NULO O MINIMO",ACTIVO
3826,F701,"RETRASO MENTAL LEVE, DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIERE ATENCION O",ACTIVO
3827,F708,"RETRASO MENTAL LEVE, OTROS DETERIOROS DEL COMPORTAMIENTO",ACTIVO
3828,F709,RETRASO MENTAL LEVE POR DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO,ACTIVO
3829,F710,"RETRASO MENTAL MODERADO, DETERIORO DEL COMPORTAMIENTO NULO O MINIMO",ACTIVO
3830,F711,"RETRASO MENTAL MODERADO, DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIERE ATENCI",ACTIVO
3831,F718,"RETRASO MENTAL MODERADO, OTROS DETERIOROS DEL COMPORTAMIENTO",ACTIVO
3832,F719,RETRASO MENTAL MODERADO POR DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO,ACTIVO
3833,F720,RETRASO MENTAL GRAVE POR DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO,ACTIVO
3834,F721,"RETRASO MENTAL GRAVE, DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIERE ATENCION",ACTIVO
3835,F728,"RETRASO MENTAL GRAVE, OTROS DETERIOROS DEL COMPORTAMIENTO",ACTIVO
3836,F729,"RETRASO MENTAL GRAVE, DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO",ACTIVO
3837,F730,"RETRASO MENTAL PROFUNDO, DETERIORO DEL COMPORTAMIENTO NULO O MINIMO",ACTIVO
3838,F731,"RETRASO MENTAL PROFUNDO, DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIERE ATENCI",ACTIVO
3839,F738,"RETRASO MENTAL PROFUNDO, OTROS DETERIOROS DEL COMPORTAMIENTO",ACTIVO
3840,F739,"RETRASO MENTAL PROFUNDO, DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO",ACTIVO
3841,F780,"OTROS TIPOS DE RETRASO MENTAL, DETERIORO DEL COMPORTAMIENTO NULO O MINIMO",ACTIVO
3842,F781,"OTROS TIPOS DE RETRASO MENTAL, DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIERE",ACTIVO
3843,F788,"OTROS TIPOS DE RETRASO MENTAL, OTROS DETERIOROS DEL COMPORTAMIENTO",ACTIVO
3844,F789,"OTROS TIPOS DE RETRASO MENTAL, DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO",ACTIVO
3845,F790,"RETRASO MENTAL, NO ESPECIFICADO, DETERIORO DEL COMPORTAMIENTO NULO O MINIMO",ACTIVO
3846,F791,"RETRASO MENTAL, NO ESPECIFICADO, DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIER",ACTIVO
3847,F798,"RETRASO MENTAL, NO ESPECIFICADO, OTROS DETERIOROS DEL COMPORTAMIENTO",ACTIVO
3848,F799,"RETRASO MENTAL, NO ESPECIFICADO, DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO",ACTIVO
3849,F800,TRASTORNO ESPECIFICO DE LA PRONUNCIACION,ACTIVO
3850,F801,TRASTORNO DEL LENGUAJE EXPRESIVO,ACTIVO
3851,F802,TRASTORNO DE LA RECEPCION DEL LENGUAJE,ACTIVO
3852,F803,AFASIA ADQUIRIDA CON EPILEPSIA [LANDAU - KLEFFNER],ACTIVO
3853,F808,OTROS TRASTORNOS DEL DESARROLLO DEL HABLA Y DEL LENGUAJE,ACTIVO
3854,F809,TRASTORNOS ESPECIFICOS DEL DESARROLLO DEL HABLA Y DEL LENGUAJE SIN ESPECIFICACION.,ACTIVO
3855,F810,TRASTORNO ESPECIFICO DE LA LECTURA,ACTIVO
3856,F811,TRASTORNO ESPECIFICO DEL DELETREO [ORTOGRAFIA],ACTIVO
3857,F812,TRASTORNO ESPECIFICO DE LAS HABILIDADES ARITMETICAS,ACTIVO
3858,F813,TRASTORNO MIXTO DE LAS HABILIDADES ESCOLARES,ACTIVO
3859,F818,OTROS TRASTORNOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,ACTIVO
3860,F819,TRASTORNOS ESPECIFICOS DEL DESARROLLO DEL APRENDIZAJE ESCOLAR SIN ESPECIFICACION.,ACTIVO
3861,F82X,TRASTORNO ESPECIFICO DEL DESARROLLO PSICOMOTOR,ACTIVO
3862,F83X,TRASTORNOS ESPECIFICOS MIXTOS DEL DESARROLLO,ACTIVO
3863,F840,AUTISMO EN LA NINEZ,ACTIVO
3864,F841,AUTISMO ATIPICO,ACTIVO
3865,F842,SINDROME DE RETT,ACTIVO
3866,F843,OTRO TRASTORNO DESINTEGRATIVO DE LA NINEZ,ACTIVO
3867,F844,TRASTORNO HIPERACTIVO ASOCIADO CON RETRASO MENTAL Y MOVIMIENTOS ESTEREOTIPADOS,ACTIVO
3868,F845,SINDROME DE ASPERGER,ACTIVO
3869,F848,OTROS TRASTORNOS GENERALIZADOS DEL DESARROLLO,ACTIVO
3870,F849,"TRASTORNO GENERALIZADO DEL DESARROLLO, NO ESPECIFICADO",ACTIVO
3871,F88X,OTROS TRASTORNOS DEL DESARROLLO PSICOLOGICO,ACTIVO
3872,F89X,"TRASTORNO DEL DESARROLLO PSICOLOGICO, NO ESPECIFICADO",ACTIVO
3873,F900,PERTURBACION DE LA ACTIVIDAD Y DE LA ATENCION,ACTIVO
3874,F901,TRASTORNO HIPERCINETICO DE LA CONDUCTA,ACTIVO
3875,F908,OTROS TRASTORNOS HIPERCINETICOS,ACTIVO
3876,F909,"TRASTORNO HIPERCINETICO, NO ESPECIFICADO",ACTIVO
3877,F910,TRASTORNO DE LA CONDUCTA LIMITADO AL CONTEXTO FAMILIAR,ACTIVO
3878,F911,TRASTORNO DE LA CONDUCTA INSOCIABLE,ACTIVO
3879,F912,TRASTORNO DE LA CONDUCTA SOCIABLE,ACTIVO
3880,F9121,PERTENENCIA A PANDILLA (PRESENCIA DE AGRESIVIDAD Y VIOLENCIA),INACTIVO
3881,F9122,PERTENECIENTE A GRUPOS ORGANIZADOS,INACTIVO
3882,F913,TRASTORNO OPOSITOR DESAFIANTE,ACTIVO
3883,F918,OTROS TRASTORNOS DE LA CONDUCTA,ACTIVO
3884,F919,"TRASTORNO DE LA CONDUCTA, NO ESPECIFICADO",ACTIVO
3885,F920,TRASTORNO DEPRESIVO DE LA CONDUCTA,ACTIVO
3886,F928,OTROS TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,ACTIVO
3887,F929,"TRASTORNO MIXTO DE LA CONDUCTA Y DE LAS EMOCIONES, NO ESPECIFICADO",ACTIVO
3888,F930,TRASTORNO DE ANSIEDAD DE SEPARACION EN LA NINEZ,ACTIVO
3889,F931,TRASTORNO DE ANSIEDAD FOBICA EN LA NINEZ,ACTIVO
3890,F932,TRASTORNO DE ANSIEDAD SOCIAL EN LA NINEZ,ACTIVO
3891,F933,TRASTORNO DE RIVALIDAD ENTRE HERMANOS,ACTIVO
3892,F938,OTROS TRASTORNOS EMOCIONALES EN LA NINEZ,ACTIVO
3893,F939,"TRASTORNO DE LAS EMOCIONES DE COMIENZO HABITUAL EN LA INFANCIA, NO ESPECIFICADO",ACTIVO
3894,F940,MUTISMO ELECTIVO,ACTIVO
3895,F941,TRASTORNO DE VINCULACION REACTIVA EN LA NINEZ,ACTIVO
